manga_id,score,user,weight
88600,10,Kukki-chwan,4
88600,9,F0xhunt,0
96528,9,Blisszard,18
96528,4,Best-Red,14
96528,4,Bezzle,7
96528,7,Zephyrai,1
96528,10,TsubeAika,0
99627,10,Icelham-kun,7
99627,9,Furuzaki,1
99627,9,RagnellATK,0
250,9,Teatime,10
250,9,zawa113,9
390,9,theeggman85,41
390,8,Oce,14
390,5,rondoblend,5
390,10,Keitaro004,2
755,8,Shadow1798,41
755,1,Karhu,7
755,10,botolo86,15
755,9,GarlandReese,7
786,10,NarutoxXSasuke,17
786,9,Pyapi,13
786,4,Megan140,5
786,8,4474289,5
786,8,yukii88,0
786,8,Tabetaira,0
1255,10,Ione,38
1350,10,Amadio,15
1350,8,Trivialmadness,2
1350,7,relapsewarrior,5
4471,7,sweeny,15
4471,8,Icouto,8
4768,10,coffeecat,42
4768,8,BlueKite,8
5821,10,Torisunanohokori,43
5821,10,warniefn,38
5821,10,YanLi,5
5821,3,huelga,11
7325,8,warniefn,15
7325,9,Unnamed_File,10
7325,8,xxfr2334423,1
7775,8,ryama,13
15469,9,Gangankuroi-sama,7
16908,10,Lamyisme,24
16908,5,Shadake,10
17365,10,Shiroganee,16
20225,10,IoanaXM,11
23218,7,837426,2
23725,6,Slumber,2
24489,5,Natr1x,10
24801,10,Sauchel,2
25189,9,Charcanis,38
28533,8,iCameSwagYOLO420,111
28533,7,Cure_For_Obscure,42
28533,8,gomennasai,13
28533,9,3PSIL0N,18
28533,8,roflww,13
28533,9,beckmn,5
28533,10,Hanselhoff27,3
28533,8,Moomochi,2
28533,10,Jinx_Von_Miku,5
28533,10,Jin_crotch_patch,1
28533,8,KingArthur13th,2
28533,8,ihavetomakeanacc,0
30055,9,xMiki-chan,20
30055,8,RomanzAntica,7
30055,10,mikanponkan,3
30637,10,simApos,6
30637,10,Ignatia,2
35211,8,goldfemur,7
35211,10,RoyalYaoiBlog,5
35211,9,sammzo,0
55377,10,InfinityShade,27
55377,7,CJ_hope,36
55377,9,Frostysnows22,14
55377,9,Natsuki_Hyundai,7
55377,10,nyrewl,3
55377,10,Kalopsychia,2
55377,9,ricots08,2
55377,9,HWinsen,1
55377,8,assbrick,1
55377,7,Hentaicheg,0
55377,6,TheHentaiKing,0
55377,8,HatefulRandom,0
55377,8,Coralira,0
56329,8,Roflmaows,16
56329,8,DiegoNC,3
56329,6,lem090619,6
57765,5,overDere,24
57765,8,CallMeKurisuchan,44
57765,10,Magister_Jakene,31
57765,8,ironace,26
57765,10,FuzzyCreatures,9
57765,4,MondoX,3
57765,5,SimplyKaori,2
57765,2,SuperCheese88,2
57765,8,Meira_Eve,0
57765,10,SnowFlake2017,0
57765,10,Maurex,0
57765,9,Huy_Quang_Pham,0
57765,8,judgementspammer,0
57765,9,LoliEvangeline,0
58313,10,Trickyni,51
58313,10,Fureiya,18
58313,6,SodiumChloride,18
58313,8,styret2,9
58313,10,ryanz84,1
58313,4,Biogundam,1
58313,5,OneTwoTree,1
58313,10,red-eyed-slayer,1
87648,9,arachnoids,21
89975,8,sodiumfluoride,8
89975,7,mocking-jay,7
89975,9,otaku_mcface,0
93398,8,soul67x,9
94005,8,WhiteWyvern,5
99059,8,ThatOneNerdGirl,0
103162,8,darklordwendt,17
103162,3,Mikochondria,5
278,9,Majeh-Sama,44
278,9,Cuteholic,9
278,7,Maz-Maz,7
278,8,Joyce-Chan,2
669,10,kang568,264
669,10,justhecuke,52
669,8,Raph95,44
669,7,LilGreasyKid,30
669,9,Buruno,10
669,10,yuki_no_kuroi,9
669,9,foreverzerov1,9
669,9,FrenZato,3
669,10,UserDeleted,8
669,10,OURANLOVERJINX,4
669,8,Armored_Soul0,4
669,4,FryMeToDaMoon,3
669,6,AJ,1
893,7,Archaeon,123
893,10,tuqui,70
893,4,Blixus,17
893,9,Akachi_Tem,14
893,3,hypertreb,5
893,9,ZeroDesolation,5
893,10,ShintakoInari,4
893,9,sx117,2
893,8,tacoadictt2,0
893,9,spreadthemanga,0
1171,7,shirubia333,12
1171,7,Gioeva,8
1171,9,crimsondrop7,0
1925,9,Sir_Inqed,16
1925,10,luxuror,7
1925,9,Haruharu_chan365,3
1925,8,atomicsmal,1
3116,3,Maz-Maz,183
3116,8,adayday24,57
3116,5,starflower,51
3116,3,rava,47
3116,10,monopura,36
3116,5,beneath_the_sky,25
3116,2,PlaguedDarkness,19
3116,1,xL4n1x,13
3116,5,KunoYuna,11
3116,7,-Forgotten-,10
3116,10,BritishAnimeGirl,10
3116,8,xxXKittyXxx,9
3116,8,TheQueenYoora,7
3116,10,pucoan,7
3116,9,nostaglia,5
3116,6,tiffyrose,4
3116,7,Desk05,4
3116,5,cBuny,4
3116,4,p5ych0vampire,3
3116,8,DayLeLight,3
3116,10,NintendoGirl92,3
3116,10,Asuna_10,3
3116,10,lunahoney,1
3116,6,Hime-han,1
3116,9,Nahnime,2
3116,5,blackfox17,2
3116,8,leoloveslia,2
3116,9,kittykatloren,2
3116,6,xxKiKiWasHerexx,2
3116,10,yellowunicorn1,1
3116,8,elementaryschool,1
3116,9,Amiabooklover,1
3116,7,qua1512,0
3116,10,WhatABatch,0
3116,4,ligerbuddy,0
3116,7,mrzkitty,0
3116,1,AshHaloMaiden,0
3116,7,s4r4h00z,0
3116,3,TFO1013,0
3116,6,KAKASHISGF,0
3116,8,Peachtea139s,0
3116,10,Luckyducky777,0
3608,8,leezo,2
3822,10,alidan,8
3822,8,angelsreview,5
3822,10,frachma99,0
3822,2,tenryuwu,0
4068,10,Darkeiko,37
4068,9,Inu_Youkai,7
4068,9,Bl4ckEnvy,4
4068,9,Fistula,2
4068,6,GrayRealm,0
4333,10,Beatnik,98
4333,9,comiclove,2
4333,6,MangaGreat,3
5918,8,Ardnaed,6
5918,3,shirleysensei,5
7887,8,Soul_Punisher,118
7887,9,last-alliance,67
7887,10,Kenshina,60
7887,4,OG_Guts,15
7887,10,ichii_1,38
7887,7,ghdmv,14
7887,8,violentroll,11
7887,8,stanet96,9
7887,9,MewtwoMckenzie,9
7887,8,shaaaaan,8
7887,8,Alejandro13,8
7887,9,ryanranp,6
7887,9,Aldo512,2
7887,9,BlakRangr,1
8223,9,ragesugar,10
8223,10,Desk05,7
8223,7,VerballyStunted,4
8223,4,jcrayz,1
8223,9,nerdmeetslife,0
12760,10,MoMo-Da-Gr8,17
12760,7,Moon_Light,10
12760,10,KokoWater,7
12760,10,lollicat,2
13869,8,Grafiene,3
19423,8,Magis007,9
22143,10,jujubeeza,56
22143,9,zlood,28
22143,9,MB007,17
22143,9,Floazian,6
22143,10,Ninjajake12,3
22143,8,Veredra,3
22143,10,Peaboy,2
22143,8,TheNextThing,1
22143,8,aesaloniichan,0
22143,5,kenichishinichi,0
22143,9,AniDeMax,0
22143,10,AmissArcher,0
22143,10,mandorallen,0
30125,8,SireDarkDerp,8
32793,8,Andrez-ssi,9
36903,10,CharlesIV,8
42879,9,shishiosm,28
42879,9,Akaitaka,15
42879,9,Dark_Weebs,1
63281,8,floecity,14
63281,10,Fellika,9
63281,10,spirachuu,5
69007,6,rollercoasting,16
69007,8,TheUnkindled,0
82795,7,kgbc2000,13
90190,8,Tirta_Firdaus,1
92110,9,Furuzaki,5
103909,9,ow333n,3
103909,8,Sereshay,1
110737,9,evolvingweeb,150
110737,4,CHANGnosia,68
110737,8,WTrenta,30
110737,6,Servera,26
110737,9,MishaRoute,6
110737,8,Chill_Porcupine,4
110737,9,Acro13,4
110737,8,N4rk,4
110737,2,SlightWeeb,3
110737,9,ZDragonX,3
110737,9,L0NES0ME,2
110737,9,Marleon,1
110737,9,hhpog,1
110737,8,WhyCare,1
110737,7,Uber_Bacon,1
110737,5,LadyAxeFace,0
112382,8,nicnac5814,5
112382,5,11polly4,2
38,10,veetasoy,83
38,8,ManU-Alchemist,33
38,9,Narabinaki,18
38,10,mideoyo,16
38,10,coolcat051,8
38,10,Robin-,7
38,9,Drakin09,6
38,10,rina-lucia-chan,5
38,8,sneepsnop,4
38,5,sighx3,4
38,10,Firechick12012,3
38,3,Tatsumaki,2
38,10,JoyHokage97,2
38,10,TearsOfNightfall,1
38,10,jodyrosario,1
38,10,Paw_,1
38,9,Sesshy128,0
38,5,malvarez1,0
38,5,Lucille_Delilah,0
615,8,radiantfire,63
615,9,hJ,20
615,6,Qwerkzy,14
615,5,Marshall-Turner,7
615,7,Wilio,5
615,10,kono_jinsei,4
615,10,zaharat,3
615,8,anubite,3
615,9,source06,3
615,7,9w43,0
751,6,ray10,6
751,7,Renee96,1
951,9,Beatnik,35
1045,5,Exaccus,33
1045,9,PharuanUndearth,3
1156,9,Lamer,29
1156,10,timo54,17
1156,10,Chibichibi12,3
1156,10,AntiRealityInc,2
1156,2,ZFoxy,1
1270,8,Sways,17
1270,10,lujsy,12
1270,7,_Rika,5
1270,9,smilexbabex33,2
3044,8,styval,1
3350,9,FideliusXIII,24
3350,8,Tobuay,8
3350,7,MacKtheVoid,2
3493,7,aikoofdarkwaters,20
3493,8,jijijiji,14
3493,2,Maz-Maz,10
3493,6,Tinnah,5
3493,9,Bellatrix510,1
3493,9,ElemenTalia,0
3493,10,aesir_valkyrie15,0
3493,10,indeebug,0
3523,3,phs_togusa,40
3523,8,ichigopan,38
3523,9,Sosgirl18,3
3523,10,Blowingblossoms,0
8573,7,krismatrix,10
8573,7,FeelingBlue,6
8573,8,_mahoushoujos_,6
9122,10,matxiuda,34
9122,5,pirates,23
9122,9,vicky27_1,5
9122,10,pillock,5
9122,8,indeebug,2
9122,8,idealistical,1
9122,7,Chinomi-san,0
9291,9,Iscah,24
9291,8,soaring_wings,2
15037,8,stocksatron,9
15037,8,Mayuka,2
15037,9,CaptainPirate,4
15037,6,KillyMXI,1
15279,7,Zarashy,4
15279,8,YellowCheese,1
15279,9,CarlTheLlama,0
15515,8,Fuchsia,1
21614,9,Aina-Chan,48
21614,8,BlitzkriegLove,20
21614,10,ShintakoInari,20
21614,7,jayquizz,12
21614,6,comiclove,4
21614,5,Omnimaniac,2
21614,7,hexashadow13,1
21614,8,LaughingCoffinx,1
21614,8,Gangankuroi-sama,2
21614,7,luffyzist,1
21614,8,BabyGirl06301,0
22870,9,Mako,7
26260,6,sebaf74,7
26260,4,Z-I-CO,0
26943,10,icecreamisgood,7
26945,9,Wintear,60
26945,9,Akaitaka,11
26945,8,cherushi-chan,5
26945,9,LisaDeeb,1
28174,9,vidriol,6
30129,9,Momo33,14
30129,9,shairanime,7
30129,9,MaceMillennium,4
30129,8,ZJZJ,1
51475,8,Iplemons,3
55183,10,Alencia,17
56217,9,AggelosKiller13,3
60889,9,Rost-Ik,31
60889,8,y120,21
60889,6,Morrisummer,11
60889,9,DrYumYum,1
60889,7,monn,0
69841,10,VannillaIce,4
69841,10,Sakuya_Sasaki_33,2
69841,10,TsurumiRumi,1
75121,1,VLegatus,2
91754,8,PowerUpOrDie,6
92203,10,Gallimaufry,11
92472,8,Nivethitha,2
92472,9,Michael_Roth,1
101119,9,Vaxus,7
101119,7,Jack,5
101119,7,CrazyLasagna,4
101119,7,abitofsalmon,2
103890,8,megarock327,134
103890,4,Burn2sai,26
103890,8,Aashii,10
103890,8,XKhaotix,9
103890,3,LostInSauce,5
103890,6,Tirta_Firdaus,4
103890,8,SkyeRwby,2
103890,9,syrulion,1
103890,9,Dealdog,1
103890,8,Googleflax,0
76,10,lady_ribbon,13
326,8,Tobuay,10
326,9,bakahaido,3
668,8,Spookt,23
668,10,ashadowalker,9
738,10,Tobuay,15
738,7,MiloMinderbinder,13
738,9,SeaJaeger,7
738,10,nickharold,5
738,4,MondoX,0
1068,8,Moon_Light,18
1068,9,Noofar,12
1068,8,Magicalduckwitch,2
1299,10,crystalweaver,86
1299,10,kluxorious,55
1299,7,Raelith,4
1299,10,Guej8462,2
1299,4,volition,1
1416,8,Master10K,50
1416,8,Moon_Light,15
1416,5,Maz-Maz,10
1416,6,Slumber,4
1416,6,shmooisanut,0
5618,8,kittykatloren,8
9403,9,kuglefang,43
9403,8,KingBowness,11
9403,3,sceptile24,9
9403,9,catalysst,7
9403,9,jujubeeza,3
9403,9,yunfanz,1
10598,9,777andi,7
10598,9,oyechi,2
18222,9,Moon_Light,34
18222,10,HaruHaruLove,20
18222,4,zybactik,8
18222,9,CherryBl0550m,3
18222,9,sam_matt,1
21621,9,TheArchangel,35
21621,10,123321tb,27
22945,8,blossomdeath,15
22945,6,Nervin,9
22945,9,yorokobi826,6
22945,9,silvermoonsky,0
28825,8,Parisbelle,70
28825,3,DawningFog,47
28825,9,tachibana_mei,14
28825,1,Fiyorin,22
28825,10,TinyGurl80,14
28825,8,harosylleraye,12
28825,8,AzeliaHartwoods,7
28825,7,minouwu,10
28825,9,ygfan,9
28825,7,Taylormomsens,6
28825,9,Night--Walker,5
28825,4,jcrayz,2
28825,4,lunahoney,1
28825,10,WhatABatch,1
28825,3,Paulip13,1
28825,4,jsrdsl,1
28825,9,CorneliaT123,2
28825,6,Otaku365,1
28825,5,alibel,1
28825,9,BookBird,1
28825,10,ultrafloral,0
28825,1,Usamimi131,0
28825,8,BabyGirl06301,0
28825,9,icybabes,0
28825,6,czerah,0
35273,10,Wanderer6,15
35273,10,yesiamanoutaku,8
39419,8,Jerakor,13
41709,10,To-san1,27
41709,9,princeofprinces,15
41709,3,PatoMcBrain,15
41709,10,MangaGreat,5
41709,9,Noxidian,3
41709,9,combt,2
41709,7,spookys,0
45275,3,TakeTheWindward,139
45275,9,Ellamenopea,99
45275,10,Chocosword,54
45275,4,Over1ord,24
45275,10,PirateBoy91,17
45275,8,Zeroskye,20
45275,5,FriedPotato,11
45275,1,kaminzo,16
45275,8,SpeLLing_MystaKe,15
45275,3,ShinSho,6
45275,9,AnimKz,5
45275,5,MrSmexyTheBeast,4
45275,8,Ipomoea,4
45275,1,Trolls_Bane,1
45275,10,multigamerclubxd,1
45275,7,FlynnSchneider,1
45275,6,MrGuyTwoPlank,1
45275,9,KingKoi,1
45275,6,MondoX,1
45275,6,ChristopherRoger,0
45275,9,JasonKKAA,0
45275,5,randomman57,0
45275,10,JustinSeagull,0
45275,9,Gandeloft,0
45275,7,Otaku365,0
45275,7,alchemistofroses,0
45275,6,CriticalSmash,0
45275,5,internetontheguy,0
45275,5,Gene-kun,0
45275,4,Splashyyy,0
45275,7,Ulldra,0
45275,9,OtakuBoySlovakia,0
45275,10,crimzon_,0
45275,9,Njorder,0
45275,7,ImRingo,0
45275,7,Pallas_bear,0
45275,8,sad-fighter69,0
45275,7,TheExpeditionary,0
51233,10,cappuccino86,6
51459,7,Azyne,37
84985,7,HaXXspetten,22
85027,9,lolcatinti,33
110029,9,aSuperiorGamer,13
110029,9,RedPerry,5
110029,5,Subl1me,0
110160,10,Major_Gilbert,3
112481,9,Nineee,4
19,10,yunfanz,32
19,10,sweeny,18
19,9,TheDevilEye,13
19,9,animedork95,10
19,10,sowondeul,3
19,1,Cbubbles,2
19,10,curvedtree,0
113,9,blushjoy,41
113,6,Duelistbluerose,28
113,4,MustachedNinja,9
113,4,chubar,8
113,5,angelsreview,2
113,5,BlueMoonSamurai,1
726,8,VK11,56
726,7,Snfreweh,12
726,6,olliezero,8
726,8,princess_snow,7
726,10,SpiritualWolf,4
726,6,MajorsMaskLink,1
726,7,Aarquen,0
783,10,yuchan,21
899,10,MoMo-Da-Gr8,21
899,8,sweeny,8
899,9,ColorMeHappy,3
899,8,irinthony,3
899,8,Natsume-Fukizawa,2
1102,9,Revia,68
1102,7,Scrypt,48
1102,9,bunny1ov3r,26
1102,8,jc9622,6
1102,8,Chinomi-san,1
1444,10,w12920,70
1444,10,tatsukimi,25
1444,4,Nocti,21
1444,8,Mellolicious,19
1444,10,stellarx1587,6
1444,8,ashnite22,4
1444,9,Llightshines3211,3
1444,6,lareyy,1
1444,6,evil_eye,1
1444,6,Pakutto,0
1444,10,aiji_hotaru,0
1444,10,NightsofDawn,0
1800,10,simonheros,9
1800,10,WarauCida,0
4576,10,hankgathers,36
4576,10,yutanpo,19
4612,7,THEAnimeHERO,17
4612,8,PharuanUndearth,1
5686,7,MoMo-Da-Gr8,35
5686,10,lemonade,27
5686,6,Slumber,4
5686,10,gemutlichkeit17,4
5686,9,Manga_Worm,1
5686,10,SugaSuga,1
5686,7,cocoyam,1
5686,8,comico,0
5686,10,rinn4,0
6774,8,Ilyaoh,5
6774,7,Skyarrow098,2
7737,10,kkaykathy,3
10631,10,Miya_,7
10631,10,Meira_Eve,1
15242,10,ralphy0103,69
15242,2,Stranger_Hanyo,14
15242,8,MiloMinderbinder,21
15242,10,84DaysWithout,6
15242,7,hexashadow13,1
15242,7,SeaTactics,0
15242,6,nazxz,0
15491,10,Dorothea,43
15491,10,cherry_baby,17
15491,10,Hollow-Oak,7
15491,10,Black-Angel-7,7
15491,6,Kapodaco,3
15491,2,BlancaXLobo,3
15491,4,saoki,0
16794,4,Faisa_Dragon,96
16794,4,Witcherry,72
16794,8,phoenixalia,66
16794,4,HinoKahoko,25
16794,5,viper428,10
16794,4,floecity,6
16794,7,CopperMoon,4
16794,5,beyondpixels24,3
16794,8,britanyashton,2
16794,10,Ayerl,1
16794,7,MrsMinty,0
16794,7,music0in0my0head,0
16794,9,peachyalpaca20,0
16794,3,Combinesniper,0
16906,8,anthonyistosen,14
16906,9,Llightshines3211,11
16906,10,ganbare_ajan,6
16906,10,jessalwayz,3
18992,10,power199,35
18992,9,RarestProGamer,10
18992,9,SodiumChloride,9
18992,6,Yautja,2
18992,10,Cardoom,3
18992,10,hexashadow13,0
18992,9,Preposterous,0
20147,8,Alencia,11
24522,8,HaXXspetten,42
24522,9,pokeguy123,10
24522,10,banefulpanda7,7
24522,9,yoyopro32101,6
24522,8,Lugh_Noir,0
44765,6,Krugo,1
44849,10,Nocti,13
44849,10,CalmCall,3
46894,10,RoydGriffin,16
46894,7,EinTheVariance,5
46894,10,king-of-pirate,2
46894,7,CriticalSmash,0
47072,9,skyhigh17,10
47072,8,tonk0tsuramen,3
47072,8,Nivethitha,2
70145,6,Aethelthryth,4
70145,7,Liliubel,4
70145,7,zxmneu,1
70751,5,cptlee39,1
79191,7,poppyco1,0
88467,8,kvnstv1,25
88467,8,Master10K,5
88467,5,nopewhy,4
92364,7,Mind_Pox,1
94396,9,juralumin,11
94396,10,Draconix814,8
94396,10,Furuzaki,8
98407,9,_kawaii_chan__,3
103123,9,Elena_YU,21
103123,9,NG_Chloe,2
103144,9,chili01,58
103144,9,SovietWeeb,11
84,2,lady_ribbon,56
84,10,Lirael,41
84,10,chichiriNoDa,20
84,8,purple_neko,5
84,8,Shinganai,3
84,10,painappurut,3
84,10,red_888,1
84,9,st_owly,1
84,10,shadowh09,0
84,9,mizuru1993,0
332,8,-Naami-,51
332,9,Jin_Kaze_Tsukai,21
332,8,xxRin,12
332,9,KA0RI,7
332,10,artgrl57,4
332,8,LadyEtihw,1
332,9,ClicheReviewer,2
332,10,Knightmare_Otaku,1
562,10,uniquelyme91,29
562,10,Adipvpster,28
562,10,NightsofDawn,6
562,7,sarahsboot,2
562,7,Otaku365,0
706,10,Torisunanohokori,18
959,9,Jiji,55
959,9,perseus87,44
959,7,MelodyKondrael,6
959,9,kittykatloren,3
959,6,Yon_Nyan,1
4594,7,Rahkshilord,12
4599,10,dtshyk,38
7066,9,warniefn,11
7066,8,xDiaBae,3
7631,10,mel-hime,31
7631,7,Moon_Light,22
10287,8,tlne,9
13583,9,crispymaster,7
13583,8,tomateunmate,1
13748,8,S2VX,34
13748,7,M_Mandraw2012,32
13748,8,nobody_knows,29
13748,9,icamundo,15
13748,9,srsng,8
13748,4,TargaryenX,4
13748,6,dgpl,3
13748,6,JordanDN,3
13748,6,tami4875,2
13748,5,rondoblend,2
13748,6,mangamaniac93,1
13748,6,dubaifalcon,1
13748,6,skypiercer,1
13748,5,UltimateAdrian20,0
13748,6,Apple_Twinkle,0
14597,8,Karhu,9
14597,9,BrockenmanJr,9
14787,10,Ri-chan,17
14787,10,AtroSpecter,2
14787,7,bunnychii,4
14787,7,ikasama-shoujo,1
14787,10,joelstl15,2
14787,10,MagiKDream1306,0
14787,9,IotaGamma,0
18896,9,Otaku365,7
18896,7,ZzzSleepzz,11
18896,10,getoffurphone,0
18896,9,monn,0
18997,7,Neiru2013,4
18997,7,pinkylemon,2
23633,8,deoxys101,30
23633,9,RampageKiwi,14
28743,7,henyome,21
28743,8,Murata2099,9
28743,8,undomiel321,3
32347,7,somaisbatman,37
33791,9,butterflystudios,17
44767,7,Paraturtle,3
44767,7,Gloomy-eyes,1
46714,4,DeliveryHomo,14
47921,8,Agerno,2
68033,7,kirinopants,1
71701,10,solunastra,8
90097,8,inzaratha,24
90097,9,Surana,7
100407,7,LemonOrigins,4
102667,8,SovietWeeb,4
102667,7,Furuzaki,2
102667,9,Pan_Panda,1
109073,8,FeelsBad,2
109143,8,Rikuson1,9
12,3,Astraviel,565
12,6,sushiisawesome,389
12,9,Darkchao45,320
12,5,supermario23,308
12,8,Wasabi,120
12,5,Sapphire,72
12,10,theeggman85,85
12,6,smurfdude,78
12,7,hJ,76
12,3,riflow,56
12,4,Tumerking,66
12,5,Bryce-kun,66
12,9,Awesoma,64
12,6,DeuxExKane,64
12,3,Karhu,48
12,8,RychesShadows,37
12,9,Azula_Faith,43
12,5,Aja,40
12,9,melonpanfan,39
12,5,Munozmagic,25
12,5,Relenus,37
12,9,Lavi-en-Rose,35
12,1,Nyron,12
12,4,Timmy722,28
12,3,Aldo512,27
12,9,ilovehaji,27
12,5,Dietrologia,25
12,1,whyisthis,23
12,10,Natsu_D_Luffy,23
12,10,TheOfficialPluto,22
12,3,yukika-ame,15
12,10,bryanfuryz,14
12,10,therailz,12
12,6,ArucardPL,12
12,5,davidgvidal,9
12,6,Mishaisaqt,8
12,8,thekawaiifangirl,10
12,7,1n5tant_Ar50n,10
12,7,Probability,7
12,7,kayori1928,7
12,10,FloatDarkSphere,4
12,6,kliu_pewpew,5
12,7,prophet001,6
12,9,maybeyouare,6
12,10,BabyGirl06301,2
12,9,Julius_Light,2
12,10,Adub217,2
12,9,ArtistryNote,2
12,9,RoseContra,2
12,8,princesslum,5
12,4,PrimaryLotusUser,4
12,8,MrMonkey,4
12,5,C2Flash,4
12,10,DraconioSchiffer,4
12,7,CrashRHCP,4
12,7,rava,4
12,8,KunoYuna,4
12,6,Ursa-Down,4
12,10,ShinobiPalace,3
12,7,TheLe0,3
12,7,dg2500,3
12,10,Hhgg,3
12,5,gabunomi,3
12,9,Kurena,2
12,10,AugustusZVl,2
12,9,sicknastykakashi,2
12,3,hideyourbikes,1
12,3,TheFlashmaster,1
12,7,Bonedog,1
12,8,Tom2rules,1
12,5,Leegf,1
12,5,TomatoFork,1
12,6,parneybarns,1
12,6,buastete,1
12,9,ko-apa,1
12,10,Shinigami_Daiko,1
12,6,WhoCanPeliCan,0
12,7,Fenrisulfr6,0
12,6,ImRingo,0
12,7,Waffle_Empress,0
12,3,BookGuardian,0
12,6,nocturn246,0
12,9,Micah_bp04,0
12,5,orerreug,0
12,9,TomoyasaI,0
12,6,Swoleking,0
12,3,Gundroog,0
230,10,aindah,14
230,6,Rikku711,2
727,4,TheMagicStik,47
727,9,Foolness,19
727,6,Shading_Stuff,16
727,8,samgantz,14
727,8,MangaGreat,7
727,8,GumGumSaiyan,13
727,7,CaptSwarthmore,5
727,8,ghostcardinal,6
727,7,11una,2
727,4,AP_974,4
727,10,Gensai,4
727,7,fernyxferny,0
1778,8,kyuimonogatari,7
2818,10,sallygirl10,9
3329,8,aloeverra,42
3329,7,Slumber,15
3329,10,FlowersOverBoys,8
3329,5,Surana,3
3329,10,Mizu_chi,3
3407,8,radiantfire,69
3407,10,pyroguy760,20
3407,8,airwegha,5
3407,10,123321tb,2
3407,7,0hht0,0
4261,8,theemunator,29
4261,7,jose21,8
5794,9,Moon_Light,19
5794,7,Hinatara,5
5794,7,ddld,1
8482,7,Dunkjoe,4
9393,8,Jerakor,6
10016,8,rori05,14
12309,8,Faeverily,38
12309,8,noobzilla,28
12309,9,_mahoushoujos_,17
12309,7,Moon_Light,14
12309,7,Slumber,5
12309,6,aguecheek,2
12309,10,mb000123,3
12309,8,Hikari0Kakashi,2
12309,9,thelostone,2
12309,7,grsh,2
12309,7,YuMelon,2
12309,8,JinseiKuu,1
12309,7,SxMxB,0
12309,8,NiniAlex,0
12309,8,taiyakicute,0
12309,9,LadyAxeFace,0
16715,10,Mycelis_Tsukiyo,13
16715,10,JaCrispy,4
16715,8,Melanie_Morales,3
18042,10,Peacenlove2112,27
18042,10,HearMeRawrx3,27
18042,6,flow_of_life,11
19111,9,Nanalilly,69
19111,8,xxXKittyXxx,10
19111,9,Mitsume,8
19111,8,KuroChu,6
19111,7,isomanatees,4
19111,10,ClannadIsLife,2
23805,9,RealDelusion,17
23805,8,lekoweko,7
23805,4,Darmaiad,3
25148,9,AppleMonstar,7
25148,9,Yemi_Hikari,7
25148,9,graceleewon,4
26657,8,Rage-The-Dragoon,16
28077,9,LadyBunny,0
33325,8,Jerakor,8
33325,9,dindinsome,2
33325,9,kenichishinichi,0
36731,10,Momo33,9
45771,9,koutsa1gr,15
45771,9,Senior_Tybor,13
45771,4,Souphead,5
45771,9,ArcLeak,5
45771,5,NagasakiRus,0
47977,8,ikasama-shoujo,16
47977,9,Animxee,0
49305,10,TheAnimeVillain,4
54983,7,Furuzaki,2
55455,10,Kitsoa,28
55455,9,MrBassic,5
55455,7,2amchai,0
57359,8,BlueKite,11
57359,9,Jerakor,18
57359,8,sayanblaze,3
57359,10,dnoluke,3
57359,8,hexashadow13,0
70061,7,Mrehof,10
84667,10,Airbent,9
87122,10,Jolle808,7
89551,8,TreenGea,6
89824,7,Fulcrox,0
98821,9,YayaBunWa,8
98821,4,MikeS28,4
102811,10,Iplemons,7
114945,8,SerPounce,1
571,4,DanoTheFano,1
571,9,pat_259,2
774,10,AngelCharms,4
1373,9,JadedGoth,146
1373,8,Master10K,78
1373,2,Maz-Maz,70
1373,9,YabukiJoe,32
1373,9,Asfaria,19
1373,10,Krunchyman,5
1373,7,Nervin,12
1373,8,hoponpop,11
1373,4,BlightShadow,4
1373,10,Bifrost,9
1373,9,Vieilocean,3
1373,5,TeKSMeLater,4
1373,9,Grail_Nikephoros,6
1373,10,neeonX,2
1373,6,Netbug,2
1373,8,jyagan0,4
1373,8,rapo1,2
1373,7,sweetrain,3
1373,10,ClementineSilver,3
1373,9,zirethiel,2
1423,10,Jin_Kaze_Tsukai,31
1677,8,oOoOoOo,42
1677,9,IAmZim,26
1677,10,neeonX,2
1677,10,Foolness,5
1677,8,Rakaxo,0
2944,10,MermaidGalaxies,13
2944,5,Desk05,2
3194,9,Master10K,67
3194,10,andra,39
3194,4,kvnstv1,12
3194,10,Crossx,8
3274,10,makube-x,13
3274,9,xMiki-chan,11
3274,9,M_Hawk,3
3274,9,WdaCdaShdaDid,1
3274,7,vssvitor,1
3554,8,IvanTheChemist,52
3554,8,Morven,47
3554,7,Cryptic-senpai,15
3554,8,Moon_Light,12
3554,4,painappurut,8
3554,8,Animewolfguy,5
3554,8,eowyn_unquendor,4
3554,4,lunahoney,1
3554,8,Torii-chan,2
3554,7,anjel,2
3554,8,Chinomi-san,1
3554,10,xKaorux,1
3554,7,missbritt1421,1
3554,10,SolarFox,0
3554,8,pandemonium91,0
3924,10,brazenvoid,24
3924,8,goszka,16
3924,10,Raidou,7
3924,10,tensainobaka,3
3924,8,deleteme234,1
3924,10,miayako,0
3924,9,brandymarie1987,0
12713,10,irrationalhuman,9
12713,10,soluuloi,6
12994,9,Nyron,148
12994,8,Magister_Jakene,12
13292,8,KietsuTsubasa4,5
14049,9,Thedarkmystery,30
14049,8,TotallyDude,11
14049,10,Mih0,7
14049,8,Chinomi-san,3
14049,9,cim101,2
